State,num_deaths,area,Date,full_name
WY,0,West,2020-03-12,Wyoming
IA,0,Midwest,2020-03-12,Iowa
IL,0,Midwest,2020-03-12,Illinois
IN,0,Midwest,2020-03-12,Indiana
KS,1,Midwest,2020-03-12,Kansas
MI,0,Midwest,2020-03-12,Michigan
MN,0,Midwest,2020-03-12,Minnesota
MO,0,Midwest,2020-03-12,Missouri
ND,0,Midwest,2020-03-12,North Dakota
NE,0,Midwest,2020-03-12,Nebraska
OH,0,Midwest,2020-03-12,Ohio
OK,0,Midwest,2020-03-12,Oklahoma
SD,0,Midwest,2020-03-12,South Dakota
WI,0,Midwest,2020-03-12,Wisconsin
AL,0,South,2020-03-12,Alabama
AR,0,South,2020-03-12,Arkansas
FL,0,South,2020-03-12,Florida
GA,1,South,2020-03-12,Georgia
KY,0,South,2020-03-12,Kentucky
LA,0,South,2020-03-12,Louisiana
MS,0,South,2020-03-12,Mississippi
NC,0,South,2020-03-12,North Carolina
SC,0,South,2020-03-12,South Carolina
TN,0,South,2020-03-12,Tennessee
TX,0,South,2020-03-12,Texas
VA,0,South,2020-03-12,Virginia
WV,0,South,2020-03-12,West Virginia
CT,0,Northeast,2020-03-12,Connecticut
DC,0,Northeast,2020-03-12,NA
DE,0,Northeast,2020-03-12,Delaware
MA,0,Northeast,2020-03-12,Massachusetts
MD,0,Northeast,2020-03-12,Maryland
ME,0,Northeast,2020-03-12,Maine
NH,0,Northeast,2020-03-12,New Hampshire
NJ,0,Northeast,2020-03-12,New Jersey
NY,0,Northeast,2020-03-12,New York
PA,0,Northeast,2020-03-12,Pennsylvania
RI,0,Northeast,2020-03-12,Rhode Island
VT,0,Northeast,2020-03-12,Vermont
GU,0,Territories,2020-03-12,NA
MP,0,Territories,2020-03-12,NA
PR,0,Territories,2020-03-12,NA
VI,0,Territories,2020-03-12,NA
AK,0,West,2020-03-13,Alaska
AZ,0,West,2020-03-13,Arizona
CA,1,West,2020-03-13,California
CO,1,West,2020-03-13,Colorado
HI,0,West,2020-03-13,Hawaii
ID,0,West,2020-03-13,Idaho
MT,0,West,2020-03-13,Montana
NM,0,West,2020-03-13,New Mexico
NV,0,West,2020-03-13,Nevada
OR,0,West,2020-03-13,Oregon
UT,0,West,2020-03-13,Utah
WA,6,West,2020-03-13,Washington
WY,0,West,2020-03-13,Wyoming
IA,0,Midwest,2020-03-13,Iowa
IL,0,Midwest,2020-03-13,Illinois
IN,0,Midwest,2020-03-13,Indiana
KS,0,Midwest,2020-03-13,Kansas
MI,0,Midwest,2020-03-13,Michigan
MN,0,Midwest,2020-03-13,Minnesota
MO,0,Midwest,2020-03-13,Missouri
ND,0,Midwest,2020-03-13,North Dakota
NE,0,Midwest,2020-03-13,Nebraska
OH,0,Midwest,2020-03-13,Ohio
OK,0,Midwest,2020-03-13,Oklahoma
SD,0,Midwest,2020-03-13,South Dakota
WI,0,Midwest,2020-03-13,Wisconsin
AL,0,South,2020-03-13,Alabama
AR,0,South,2020-03-13,Arkansas
FL,0,South,2020-03-13,Florida
GA,0,South,2020-03-13,Georgia
KY,0,South,2020-03-13,Kentucky
LA,0,South,2020-03-13,Louisiana
MS,0,South,2020-03-13,Mississippi
NC,0,South,2020-03-13,North Carolina
SC,0,South,2020-03-13,South Carolina
TN,0,South,2020-03-13,Tennessee
TX,0,South,2020-03-13,Texas
VA,0,South,2020-03-13,Virginia
WV,0,South,2020-03-13,West Virginia
CT,0,Northeast,2020-03-13,Connecticut
DC,0,Northeast,2020-03-13,NA
DE,0,Northeast,2020-03-13,Delaware
MA,0,Northeast,2020-03-13,Massachusetts
MD,0,Northeast,2020-03-13,Maryland
ME,0,Northeast,2020-03-13,Maine
NH,0,Northeast,2020-03-13,New Hampshire
NJ,0,Northeast,2020-03-13,New Jersey
NY,0,Northeast,2020-03-13,New York
PA,0,Northeast,2020-03-13,Pennsylvania
RI,0,Northeast,2020-03-13,Rhode Island
VT,0,Northeast,2020-03-13,Vermont
GU,0,Territories,2020-03-13,NA
MP,0,Territories,2020-03-13,NA
PR,0,Territories,2020-03-13,NA
VI,0,Territories,2020-03-13,NA
AK,0,West,2020-03-14,Alaska
AZ,0,West,2020-03-14,Arizona
CA,0,West,2020-03-14,California
CO,0,West,2020-03-14,Colorado
HI,0,West,2020-03-14,Hawaii
ID,0,West,2020-03-14,Idaho
MT,0,West,2020-03-14,Montana
NM,0,West,2020-03-14,New Mexico
NV,0,West,2020-03-14,Nevada
OR,0,West,2020-03-14,Oregon
UT,0,West,2020-03-14,Utah
WA,3,West,2020-03-14,Washington
WY,0,West,2020-03-14,Wyoming
IA,0,Midwest,2020-03-14,Iowa
IL,0,Midwest,2020-03-14,Illinois
IN,0,Midwest,2020-03-14,Indiana
KS,0,Midwest,2020-03-14,Kansas
MI,0,Midwest,2020-03-14,Michigan
MN,0,Midwest,2020-03-14,Minnesota
MO,0,Midwest,2020-03-14,Missouri
ND,0,Midwest,2020-03-14,North Dakota
NE,0,Midwest,2020-03-14,Nebraska
OH,0,Midwest,2020-03-14,Ohio
OK,0,Midwest,2020-03-14,Oklahoma
SD,0,Midwest,2020-03-14,South Dakota
WI,0,Midwest,2020-03-14,Wisconsin
AL,0,South,2020-03-14,Alabama
AR,0,South,2020-03-14,Arkansas
FL,1,South,2020-03-14,Florida
GA,0,South,2020-03-14,Georgia
KY,0,South,2020-03-14,Kentucky
LA,1,South,2020-03-14,Louisiana
MS,0,South,2020-03-14,Mississippi
NC,0,South,2020-03-14,North Carolina
SC,0,South,2020-03-14,South Carolina
TN,0,South,2020-03-14,Tennessee
TX,0,South,2020-03-14,Texas
VA,1,South,2020-03-14,Virginia
WV,0,South,2020-03-14,West Virginia
CT,0,Northeast,2020-03-14,Connecticut
DC,0,Northeast,2020-03-14,NA
DE,0,Northeast,2020-03-14,Delaware
MA,0,Northeast,2020-03-14,Massachusetts
MD,0,Northeast,2020-03-14,Maryland
ME,0,Northeast,2020-03-14,Maine
NH,0,Northeast,2020-03-14,New Hampshire
NJ,0,Northeast,2020-03-14,New Jersey
NY,1,Northeast,2020-03-14,New York
PA,0,Northeast,2020-03-14,Pennsylvania
RI,0,Northeast,2020-03-14,Rhode Island
VT,0,Northeast,2020-03-14,Vermont
GU,0,Territories,2020-03-14,NA
MP,0,Territories,2020-03-14,NA
PR,0,Territories,2020-03-14,NA
VI,0,Territories,2020-03-14,NA
AK,0,West,2020-03-15,Alaska
AZ,0,West,2020-03-15,Arizona
CA,1,West,2020-03-15,California
CO,0,West,2020-03-15,Colorado
HI,0,West,2020-03-15,Hawaii
ID,0,West,2020-03-15,Idaho
MT,0,West,2020-03-15,Montana
NM,0,West,2020-03-15,New Mexico
NV,0,West,2020-03-15,Nevada
OR,1,West,2020-03-15,Oregon
UT,0,West,2020-03-15,Utah
WA,2,West,2020-03-15,Washington
WY,0,West,2020-03-15,Wyoming
IA,0,Midwest,2020-03-15,Iowa
IL,0,Midwest,2020-03-15,Illinois
IN,0,Midwest,2020-03-15,Indiana
KS,0,Midwest,2020-03-15,Kansas
MI,0,Midwest,2020-03-15,Michigan
MN,0,Midwest,2020-03-15,Minnesota
MO,0,Midwest,2020-03-15,Missouri
ND,0,Midwest,2020-03-15,North Dakota
NE,0,Midwest,2020-03-15,Nebraska
OH,0,Midwest,2020-03-15,Ohio
OK,0,Midwest,2020-03-15,Oklahoma
SD,0,Midwest,2020-03-15,South Dakota
WI,0,Midwest,2020-03-15,Wisconsin
AL,0,South,2020-03-15,Alabama
AR,0,South,2020-03-15,Arkansas
FL,0,South,2020-03-15,Florida
GA,0,South,2020-03-15,Georgia
KY,0,South,2020-03-15,Kentucky
LA,1,South,2020-03-15,Louisiana
MS,0,South,2020-03-15,Mississippi
NC,0,South,2020-03-15,North Carolina
SC,0,South,2020-03-15,South Carolina
TN,0,South,2020-03-15,Tennessee
TX,0,South,2020-03-15,Texas
VA,0,South,2020-03-15,Virginia
WV,0,South,2020-03-15,West Virginia
CT,0,Northeast,2020-03-15,Connecticut
DC,0,Northeast,2020-03-15,NA
DE,0,Northeast,2020-03-15,Delaware
MA,0,Northeast,2020-03-15,Massachusetts
MD,0,Northeast,2020-03-15,Maryland
ME,0,Northeast,2020-03-15,Maine
NH,0,Northeast,2020-03-15,New Hampshire
NJ,1,Northeast,2020-03-15,New Jersey
NY,0,Northeast,2020-03-15,New York
PA,0,Northeast,2020-03-15,Pennsylvania
RI,0,Northeast,2020-03-15,Rhode Island
VT,0,Northeast,2020-03-15,Vermont
GU,0,Territories,2020-03-15,NA
MP,0,Territories,2020-03-15,NA
PR,0,Territories,2020-03-15,NA
VI,0,Territories,2020-03-15,NA
AK,0,West,2020-03-16,Alaska
AZ,0,West,2020-03-16,Arizona
CA,0,West,2020-03-16,California
CO,0,West,2020-03-16,Colorado
HI,0,West,2020-03-16,Hawaii
ID,0,West,2020-03-16,Idaho
MT,0,West,2020-03-16,Montana
NM,0,West,2020-03-16,New Mexico
NV,1,West,2020-03-16,Nevada
OR,0,West,2020-03-16,Oregon
UT,0,West,2020-03-16,Utah
WA,6,West,2020-03-16,Washington
WY,0,West,2020-03-16,Wyoming
IA,0,Midwest,2020-03-16,Iowa
IL,0,Midwest,2020-03-16,Illinois
IN,2,Midwest,2020-03-16,Indiana
KS,0,Midwest,2020-03-16,Kansas
MI,0,Midwest,2020-03-16,Michigan
MN,0,Midwest,2020-03-16,Minnesota
MO,0,Midwest,2020-03-16,Missouri
ND,0,Midwest,2020-03-16,North Dakota
NE,0,Midwest,2020-03-16,Nebraska
OH,0,Midwest,2020-03-16,Ohio
OK,0,Midwest,2020-03-16,Oklahoma
SD,0,Midwest,2020-03-16,South Dakota
WI,0,Midwest,2020-03-16,Wisconsin
AL,0,South,2020-03-16,Alabama
AR,0,South,2020-03-16,Arkansas
FL,1,South,2020-03-16,Florida
GA,0,South,2020-03-16,Georgia
KY,1,South,2020-03-16,Kentucky
LA,1,South,2020-03-16,Louisiana
MS,0,South,2020-03-16,Mississippi
NC,0,South,2020-03-16,North Carolina
SC,1,South,2020-03-16,South Carolina
TN,0,South,2020-03-16,Tennessee
TX,0,South,2020-03-16,Texas
VA,0,South,2020-03-16,Virginia
WV,0,South,2020-03-16,West Virginia
CT,0,Northeast,2020-03-16,Connecticut
DC,0,Northeast,2020-03-16,NA
DE,0,Northeast,2020-03-16,Delaware
MA,0,Northeast,2020-03-16,Massachusetts
MD,0,Northeast,2020-03-16,Maryland
ME,0,Northeast,2020-03-16,Maine
NH,0,Northeast,2020-03-16,New Hampshire
NJ,1,Northeast,2020-03-16,New Jersey
NY,0,Northeast,2020-03-16,New York
PA,0,Northeast,2020-03-16,Pennsylvania
RI,0,Northeast,2020-03-16,Rhode Island
VT,0,Northeast,2020-03-16,Vermont
GU,0,Territories,2020-03-16,NA
MP,0,Territories,2020-03-16,NA
PR,0,Territories,2020-03-16,NA
VI,0,Territories,2020-03-16,NA
AK,0,West,2020-03-17,Alaska
AZ,0,West,2020-03-17,Arizona
CA,5,West,2020-03-17,California
CO,1,West,2020-03-17,Colorado
HI,0,West,2020-03-17,Hawaii
ID,0,West,2020-03-17,Idaho
MT,0,West,2020-03-17,Montana
NM,0,West,2020-03-17,New Mexico
NV,0,West,2020-03-17,Nevada
OR,0,West,2020-03-17,Oregon
UT,0,West,2020-03-17,Utah
WA,4,West,2020-03-17,Washington
WY,0,West,2020-03-17,Wyoming
IA,0,Midwest,2020-03-17,Iowa
IL,1,Midwest,2020-03-17,Illinois
IN,0,Midwest,2020-03-17,Indiana
KS,0,Midwest,2020-03-17,Kansas
MI,0,Midwest,2020-03-17,Michigan
MN,0,Midwest,2020-03-17,Minnesota
MO,0,Midwest,2020-03-17,Missouri
ND,0,Midwest,2020-03-17,North Dakota
NE,0,Midwest,2020-03-17,Nebraska
OH,0,Midwest,2020-03-17,Ohio
OK,0,Midwest,2020-03-17,Oklahoma
SD,0,Midwest,2020-03-17,South Dakota
WI,0,Midwest,2020-03-17,Wisconsin
AL,0,South,2020-03-17,Alabama
AR,0,South,2020-03-17,Arkansas
FL,2,South,2020-03-17,Florida
GA,0,South,2020-03-17,Georgia
KY,0,South,2020-03-17,Kentucky
LA,1,South,2020-03-17,Louisiana
MS,0,South,2020-03-17,Mississippi
NC,0,South,2020-03-17,North Carolina
SC,0,South,2020-03-17,South Carolina
TN,0,South,2020-03-17,Tennessee
TX,1,South,2020-03-17,Texas
VA,0,South,2020-03-17,Virginia
WV,0,South,2020-03-17,West Virginia
CT,0,Northeast,2020-03-17,Connecticut
DC,0,Northeast,2020-03-17,NA
DE,0,Northeast,2020-03-17,Delaware
MA,0,Northeast,2020-03-17,Massachusetts
MD,0,Northeast,2020-03-17,Maryland
ME,0,Northeast,2020-03-17,Maine
NH,0,Northeast,2020-03-17,New Hampshire
NJ,0,Northeast,2020-03-17,New Jersey
NY,6,Northeast,2020-03-17,New York
PA,0,Northeast,2020-03-17,Pennsylvania
RI,0,Northeast,2020-03-17,Rhode Island
VT,0,Northeast,2020-03-17,Vermont
GU,0,Territories,2020-03-17,NA
MP,0,Territories,2020-03-17,NA
PR,0,Territories,2020-03-17,NA
VI,0,Territories,2020-03-17,NA
AK,0,West,2020-03-18,Alaska
AZ,0,West,2020-03-18,Arizona
CA,2,West,2020-03-18,California
CO,0,West,2020-03-18,Colorado
HI,0,West,2020-03-18,Hawaii
ID,0,West,2020-03-18,Idaho
MT,0,West,2020-03-18,Montana
NM,0,West,2020-03-18,New Mexico
NV,0,West,2020-03-18,Nevada
OR,2,West,2020-03-18,Oregon
UT,0,West,2020-03-18,Utah
WA,14,West,2020-03-18,Washington
WY,0,West,2020-03-18,Wyoming
IA,0,Midwest,2020-03-18,Iowa
IL,0,Midwest,2020-03-18,Illinois
IN,0,Midwest,2020-03-18,Indiana
KS,0,Midwest,2020-03-18,Kansas
MI,0,Midwest,2020-03-18,Michigan
MN,0,Midwest,2020-03-18,Minnesota
MO,1,Midwest,2020-03-18,Missouri
ND,0,Midwest,2020-03-18,North Dakota
NE,0,Midwest,2020-03-18,Nebraska
OH,0,Midwest,2020-03-18,Ohio
OK,0,Midwest,2020-03-18,Oklahoma
SD,0,Midwest,2020-03-18,South Dakota
WI,0,Midwest,2020-03-18,Wisconsin
AL,0,South,2020-03-18,Alabama
AR,0,South,2020-03-18,Arkansas
FL,1,South,2020-03-18,Florida
GA,0,South,2020-03-18,Georgia
KY,0,South,2020-03-18,Kentucky
LA,3,South,2020-03-18,Louisiana
MS,0,South,2020-03-18,Mississippi
NC,0,South,2020-03-18,North Carolina
SC,0,South,2020-03-18,South Carolina
TN,0,South,2020-03-18,Tennessee
TX,1,South,2020-03-18,Texas
VA,0,South,2020-03-18,Virginia
WV,0,South,2020-03-18,West Virginia
CT,0,Northeast,2020-03-18,Connecticut
DC,0,Northeast,2020-03-18,NA
DE,0,Northeast,2020-03-18,Delaware
MA,0,Northeast,2020-03-18,Massachusetts
MD,0,Northeast,2020-03-18,Maryland
ME,0,Northeast,2020-03-18,Maine
NH,0,Northeast,2020-03-18,New Hampshire
NJ,2,Northeast,2020-03-18,New Jersey
NY,0,Northeast,2020-03-18,New York
PA,0,Northeast,2020-03-18,Pennsylvania
RI,0,Northeast,2020-03-18,Rhode Island
VT,0,Northeast,2020-03-18,Vermont
GU,0,Territories,2020-03-18,NA
MP,0,Territories,2020-03-18,NA
PR,0,Territories,2020-03-18,NA
VI,0,Territories,2020-03-18,NA
AK,0,West,2020-03-19,Alaska
AZ,0,West,2020-03-19,Arizona
CA,3,West,2020-03-19,California
CO,2,West,2020-03-19,Colorado
HI,0,West,2020-03-19,Hawaii
ID,0,West,2020-03-19,Idaho
MT,0,West,2020-03-19,Montana
NM,0,West,2020-03-19,New Mexico
NV,0,West,2020-03-19,Nevada
OR,0,West,2020-03-19,Oregon
UT,0,West,2020-03-19,Utah
WA,8,West,2020-03-19,Washington
WY,0,West,2020-03-19,Wyoming
IA,0,Midwest,2020-03-19,Iowa
IL,3,Midwest,2020-03-19,Illinois
IN,0,Midwest,2020-03-19,Indiana
KS,0,Midwest,2020-03-19,Kansas
MI,1,Midwest,2020-03-19,Michigan
MN,0,Midwest,2020-03-19,Minnesota
MO,0,Midwest,2020-03-19,Missouri
ND,0,Midwest,2020-03-19,North Dakota
NE,0,Midwest,2020-03-19,Nebraska
OH,0,Midwest,2020-03-19,Ohio
OK,1,Midwest,2020-03-19,Oklahoma
SD,0,Midwest,2020-03-19,South Dakota
WI,0,Midwest,2020-03-19,Wisconsin
AL,0,South,2020-03-19,Alabama
AR,0,South,2020-03-19,Arkansas
FL,1,South,2020-03-19,Florida
GA,9,South,2020-03-19,Georgia
KY,0,South,2020-03-19,Kentucky
LA,3,South,2020-03-19,Louisiana
MS,0,South,2020-03-19,Mississippi
NC,0,South,2020-03-19,North Carolina
SC,0,South,2020-03-19,South Carolina
TN,0,South,2020-03-19,Tennessee
TX,1,South,2020-03-19,Texas
VA,1,South,2020-03-19,Virginia
WV,0,South,2020-03-19,West Virginia
CT,0,Northeast,2020-03-19,Connecticut
DC,0,Northeast,2020-03-19,NA
DE,0,Northeast,2020-03-19,Delaware
MA,0,Northeast,2020-03-19,Massachusetts
MD,0,Northeast,2020-03-19,Maryland
ME,0,Northeast,2020-03-19,Maine
NH,0,Northeast,2020-03-19,New Hampshire
NJ,4,Northeast,2020-03-19,New Jersey
NY,14,Northeast,2020-03-19,New York
PA,1,Northeast,2020-03-19,Pennsylvania
RI,0,Northeast,2020-03-19,Rhode Island
VT,0,Northeast,2020-03-19,Vermont
GU,0,Territories,2020-03-19,NA
MP,0,Territories,2020-03-19,NA
PR,0,Territories,2020-03-19,NA
VI,0,Territories,2020-03-19,NA
AK,0,West,2020-03-20,Alaska
AZ,1,West,2020-03-20,Arizona
CA,3,West,2020-03-20,California
CO,0,West,2020-03-20,Colorado
HI,0,West,2020-03-20,Hawaii
ID,0,West,2020-03-20,Idaho
MT,0,West,2020-03-20,Montana
NM,0,West,2020-03-20,New Mexico
NV,0,West,2020-03-20,Nevada
OR,0,West,2020-03-20,Oregon
UT,0,West,2020-03-20,Utah
WA,9,West,2020-03-20,Washington
WY,0,West,2020-03-20,Wyoming
IA,0,Midwest,2020-03-20,Iowa
IL,1,Midwest,2020-03-20,Illinois
IN,1,Midwest,2020-03-20,Indiana
KS,0,Midwest,2020-03-20,Kansas
MI,2,Midwest,2020-03-20,Michigan
MN,0,Midwest,2020-03-20,Minnesota
MO,0,Midwest,2020-03-20,Missouri
ND,0,Midwest,2020-03-20,North Dakota
NE,0,Midwest,2020-03-20,Nebraska
OH,1,Midwest,2020-03-20,Ohio
OK,0,Midwest,2020-03-20,Oklahoma
SD,0,Midwest,2020-03-20,South Dakota
WI,3,Midwest,2020-03-20,Wisconsin
AL,0,South,2020-03-20,Alabama
AR,0,South,2020-03-20,Arkansas
FL,2,South,2020-03-20,Florida
GA,4,South,2020-03-20,Georgia
KY,0,South,2020-03-20,Kentucky
LA,4,South,2020-03-20,Louisiana
MS,1,South,2020-03-20,Mississippi
NC,0,South,2020-03-20,North Carolina
SC,0,South,2020-03-20,South Carolina
TN,0,South,2020-03-20,Tennessee
TX,2,South,2020-03-20,Texas
VA,0,South,2020-03-20,Virginia
WV,0,South,2020-03-20,West Virginia
CT,0,Northeast,2020-03-20,Connecticut
DC,1,Northeast,2020-03-20,NA
DE,0,Northeast,2020-03-20,Delaware
MA,1,Northeast,2020-03-20,Massachusetts
MD,1,Northeast,2020-03-20,Maryland
ME,0,Northeast,2020-03-20,Maine
NH,0,Northeast,2020-03-20,New Hampshire
NJ,2,Northeast,2020-03-20,New Jersey
NY,14,Northeast,2020-03-20,New York
PA,0,Northeast,2020-03-20,Pennsylvania
RI,0,Northeast,2020-03-20,Rhode Island
VT,2,Northeast,2020-03-20,Vermont
GU,0,Territories,2020-03-20,NA
MP,0,Territories,2020-03-20,NA
PR,0,Territories,2020-03-20,NA
VI,0,Territories,2020-03-20,NA
AK,0,West,2020-03-21,Alaska
AZ,0,West,2020-03-21,Arizona
CA,4,West,2020-03-21,California
CO,0,West,2020-03-21,Colorado
HI,0,West,2020-03-21,Hawaii
ID,0,West,2020-03-21,Idaho
MT,0,West,2020-03-21,Montana
NM,0,West,2020-03-21,New Mexico
NV,1,West,2020-03-21,Nevada
OR,0,West,2020-03-21,Oregon
UT,0,West,2020-03-21,Utah
WA,11,West,2020-03-21,Washington
WY,0,West,2020-03-21,Wyoming
IA,0,Midwest,2020-03-21,Iowa
IL,1,Midwest,2020-03-21,Illinois
IN,0,Midwest,2020-03-21,Indiana
KS,1,Midwest,2020-03-21,Kansas
MI,2,Midwest,2020-03-21,Michigan
MN,1,Midwest,2020-03-21,Minnesota
MO,2,Midwest,2020-03-21,Missouri
ND,0,Midwest,2020-03-21,North Dakota
NE,0,Midwest,2020-03-21,Nebraska
OH,2,Midwest,2020-03-21,Ohio
OK,0,Midwest,2020-03-21,Oklahoma
SD,0,Midwest,2020-03-21,South Dakota
WI,1,Midwest,2020-03-21,Wisconsin
AL,0,South,2020-03-21,Alabama
AR,0,South,2020-03-21,Arkansas
FL,1,South,2020-03-21,Florida
GA,0,South,2020-03-21,Georgia
KY,1,South,2020-03-21,Kentucky
LA,2,South,2020-03-21,Louisiana
MS,0,South,2020-03-21,Mississippi
NC,0,South,2020-03-21,North Carolina
SC,0,South,2020-03-21,South Carolina
TN,0,South,2020-03-21,Tennessee
TX,0,South,2020-03-21,Texas
VA,0,South,2020-03-21,Virginia
WV,0,South,2020-03-21,West Virginia
CT,5,Northeast,2020-03-21,Connecticut
DC,0,Northeast,2020-03-21,NA
DE,0,Northeast,2020-03-21,Delaware
MA,1,Northeast,2020-03-21,Massachusetts
MD,1,Northeast,2020-03-21,Maryland
ME,0,Northeast,2020-03-21,Maine
NH,0,Northeast,2020-03-21,New Hampshire
NJ,5,Northeast,2020-03-21,New Jersey
NY,25,Northeast,2020-03-21,New York
PA,1,Northeast,2020-03-21,Pennsylvania
RI,0,Northeast,2020-03-21,Rhode Island
VT,0,Northeast,2020-03-21,Vermont
GU,0,Territories,2020-03-21,NA
MP,0,Territories,2020-03-21,NA
PR,0,Territories,2020-03-21,NA
VI,0,Territories,2020-03-21,NA
AK,0,West,2020-03-22,Alaska
AZ,1,West,2020-03-22,Arizona
CA,4,West,2020-03-22,California
CO,2,West,2020-03-22,Colorado
HI,0,West,2020-03-22,Hawaii
ID,0,West,2020-03-22,Idaho
MT,0,West,2020-03-22,Montana
NM,0,West,2020-03-22,New Mexico
NV,0,West,2020-03-22,Nevada
OR,1,West,2020-03-22,Oregon
UT,1,West,2020-03-22,Utah
WA,1,West,2020-03-22,Washington
WY,0,West,2020-03-22,Wyoming
IA,0,Midwest,2020-03-22,Iowa
IL,3,Midwest,2020-03-22,Illinois
IN,3,Midwest,2020-03-22,Indiana
KS,0,Midwest,2020-03-22,Kansas
MI,3,Midwest,2020-03-22,Michigan
MN,0,Midwest,2020-03-22,Minnesota
MO,0,Midwest,2020-03-22,Missouri
ND,0,Midwest,2020-03-22,North Dakota
NE,0,Midwest,2020-03-22,Nebraska
OH,0,Midwest,2020-03-22,Ohio
OK,1,Midwest,2020-03-22,Oklahoma
SD,0,Midwest,2020-03-22,South Dakota
WI,0,Midwest,2020-03-22,Wisconsin
AL,0,South,2020-03-22,Alabama
AR,0,South,2020-03-22,Arkansas
FL,2,South,2020-03-22,Florida
GA,15,South,2020-03-22,Georgia
KY,1,South,2020-03-22,Kentucky
LA,4,South,2020-03-22,Louisiana
MS,0,South,2020-03-22,Mississippi
NC,0,South,2020-03-22,North Carolina
SC,2,South,2020-03-22,South Carolina
TN,0,South,2020-03-22,Tennessee
TX,0,South,2020-03-22,Texas
VA,1,South,2020-03-22,Virginia
WV,0,South,2020-03-22,West Virginia
CT,3,Northeast,2020-03-22,Connecticut
DC,0,Northeast,2020-03-22,NA
DE,0,Northeast,2020-03-22,Delaware
MA,3,Northeast,2020-03-22,Massachusetts
MD,1,Northeast,2020-03-22,Maryland
ME,0,Northeast,2020-03-22,Maine
NH,0,Northeast,2020-03-22,New Hampshire
NJ,4,Northeast,2020-03-22,New Jersey
NY,54,Northeast,2020-03-22,New York
PA,0,Northeast,2020-03-22,Pennsylvania
RI,0,Northeast,2020-03-22,Rhode Island
VT,0,Northeast,2020-03-22,Vermont
GU,0,Territories,2020-03-22,NA
MP,0,Territories,2020-03-22,NA
PR,0,Territories,2020-03-22,NA
VI,0,Territories,2020-03-22,NA
AK,0,West,2020-03-23,Alaska
AZ,0,West,2020-03-23,Arizona
CA,0,West,2020-03-23,California
CO,1,West,2020-03-23,Colorado
HI,0,West,2020-03-23,Hawaii
ID,0,West,2020-03-23,Idaho
MT,0,West,2020-03-23,Montana
NM,0,West,2020-03-23,New Mexico
NV,0,West,2020-03-23,Nevada
OR,0,West,2020-03-23,Oregon
UT,0,West,2020-03-23,Utah
WA,15,West,2020-03-23,Washington
WY,0,West,2020-03-23,Wyoming
IA,0,Midwest,2020-03-23,Iowa
IL,3,Midwest,2020-03-23,Illinois
IN,1,Midwest,2020-03-23,Indiana
KS,0,Midwest,2020-03-23,Kansas
MI,7,Midwest,2020-03-23,Michigan
MN,0,Midwest,2020-03-23,Minnesota
MO,0,Midwest,2020-03-23,Missouri
ND,0,Midwest,2020-03-23,North Dakota
NE,0,Midwest,2020-03-23,Nebraska
OH,3,Midwest,2020-03-23,Ohio
OK,0,Midwest,2020-03-23,Oklahoma
SD,0,Midwest,2020-03-23,South Dakota
WI,1,Midwest,2020-03-23,Wisconsin
AL,0,South,2020-03-23,Alabama
AR,0,South,2020-03-23,Arkansas
FL,4,South,2020-03-23,Florida
GA,0,South,2020-03-23,Georgia
KY,0,South,2020-03-23,Kentucky
LA,14,South,2020-03-23,Louisiana
MS,0,South,2020-03-23,Mississippi
NC,0,South,2020-03-23,North Carolina
SC,2,South,2020-03-23,South Carolina
TN,2,South,2020-03-23,Tennessee
TX,0,South,2020-03-23,Texas
VA,3,South,2020-03-23,Virginia
WV,0,South,2020-03-23,West Virginia
CT,0,Northeast,2020-03-23,Connecticut
DC,1,Northeast,2020-03-23,NA
DE,0,Northeast,2020-03-23,Delaware
MA,0,Northeast,2020-03-23,Massachusetts
MD,0,Northeast,2020-03-23,Maryland
ME,0,Northeast,2020-03-23,Maine
NH,0,Northeast,2020-03-23,New Hampshire
NJ,7,Northeast,2020-03-23,New Jersey
NY,43,Northeast,2020-03-23,New York
PA,0,Northeast,2020-03-23,Pennsylvania
RI,0,Northeast,2020-03-23,Rhode Island
VT,1,Northeast,2020-03-23,Vermont
GU,1,Territories,2020-03-23,NA
MP,0,Territories,2020-03-23,NA
PR,2,Territories,2020-03-23,NA
VI,0,Territories,2020-03-23,NA
AK,1,West,2020-03-24,Alaska
AZ,3,West,2020-03-24,Arizona
CA,13,West,2020-03-24,California
CO,0,West,2020-03-24,Colorado
HI,0,West,2020-03-24,Hawaii
ID,0,West,2020-03-24,Idaho
MT,0,West,2020-03-24,Montana
NM,0,West,2020-03-24,New Mexico
NV,0,West,2020-03-24,Nevada
OR,0,West,2020-03-24,Oregon
UT,0,West,2020-03-24,Utah
WA,13,West,2020-03-24,Washington
WY,0,West,2020-03-24,Wyoming
IA,0,Midwest,2020-03-24,Iowa
IL,4,Midwest,2020-03-24,Illinois
IN,0,Midwest,2020-03-24,Indiana
KS,0,Midwest,2020-03-24,Kansas
MI,9,Midwest,2020-03-24,Michigan
MN,0,Midwest,2020-03-24,Minnesota
MO,2,Midwest,2020-03-24,Missouri
ND,0,Midwest,2020-03-24,North Dakota
NE,0,Midwest,2020-03-24,Nebraska
OH,2,Midwest,2020-03-24,Ohio
OK,1,Midwest,2020-03-24,Oklahoma
SD,0,Midwest,2020-03-24,South Dakota
WI,0,Midwest,2020-03-24,Wisconsin
