State,num_cases,area,Date
IA,439,Midwest,2020-07-27
IL,0,Midwest,2020-07-27
IN,535,Midwest,2020-07-27
KS,0,Midwest,2020-07-27
MI,488,Midwest,2020-07-27
MN,650,Midwest,2020-07-27
MO,0,Midwest,2020-07-27
ND,110,Midwest,2020-07-27
NE,281,Midwest,2020-07-27
OH,0,Midwest,2020-07-27
OK,0,Midwest,2020-07-27
SD,49,Midwest,2020-07-27
WI,590,Midwest,2020-07-27
AL,0,South,2020-07-27
AR,824,South,2020-07-27
FL,0,South,2020-07-27
GA,0,South,2020-07-27
KY,510,South,2020-07-27
LA,0,South,2020-07-27
MS,653,South,2020-07-27
NC,0,South,2020-07-27
SC,0,South,2020-07-27
TN,0,South,2020-07-27
TX,0,South,2020-07-27
VA,0,South,2020-07-27
WV,109,South,2020-07-27
CT,207,Northeast,2020-07-27
DC,78,Northeast,2020-07-27
DE,116,Northeast,2020-07-27
MA,182,Northeast,2020-07-27
MD,0,Northeast,2020-07-27
ME,14,Northeast,2020-07-27
NH,5,Northeast,2020-07-27
NJ,449,Northeast,2020-07-27
NY,608,Northeast,2020-07-27
PA,827,Northeast,2020-07-27
RI,291,Northeast,2020-07-27
VT,2,Northeast,2020-07-27
GU,9,Territories,2020-07-27
MP,0,Territories,2020-07-27
PR,180,Territories,2020-07-27
VI,3,Territories,2020-07-27
AK,107,West,2020-07-28
AZ,0,West,2020-07-28
CA,0,West,2020-07-28
CO,749,West,2020-07-28
HI,46,West,2020-07-28
ID,528,West,2020-07-28
MT,94,West,2020-07-28
NM,289,West,2020-07-28
NV,0,West,2020-07-28
OR,328,West,2020-07-28
UT,446,West,2020-07-28
WA,884,West,2020-07-28
WY,64,West,2020-07-28
IA,247,Midwest,2020-07-28
IL,0,Midwest,2020-07-28
IN,771,Midwest,2020-07-28
KS,0,Midwest,2020-07-28
MI,669,Midwest,2020-07-28
MN,478,Midwest,2020-07-28
MO,0,Midwest,2020-07-28
ND,155,Midwest,2020-07-28
NE,258,Midwest,2020-07-28
OH,0,Midwest,2020-07-28
OK,0,Midwest,2020-07-28
SD,48,Midwest,2020-07-28
WI,762,Midwest,2020-07-28
AL,0,South,2020-07-28
AR,734,South,2020-07-28
FL,0,South,2020-07-28
GA,0,South,2020-07-28
KY,447,South,2020-07-28
LA,0,South,2020-07-28
MS,0,South,2020-07-28
NC,0,South,2020-07-28
SC,0,South,2020-07-28
TN,0,South,2020-07-28
TX,0,South,2020-07-28
VA,861,South,2020-07-28
WV,117,South,2020-07-28
CT,94,Northeast,2020-07-28
DC,87,Northeast,2020-07-28
DE,70,Northeast,2020-07-28
MA,178,Northeast,2020-07-28
MD,648,Northeast,2020-07-28
ME,11,Northeast,2020-07-28
NH,59,Northeast,2020-07-28
NJ,483,Northeast,2020-07-28
NY,534,Northeast,2020-07-28
PA,0,Northeast,2020-07-28
RI,210,Northeast,2020-07-28
VT,3,Northeast,2020-07-28
GU,3,Territories,2020-07-28
MP,0,Territories,2020-07-28
PR,169,Territories,2020-07-28
VI,11,Territories,2020-07-28
AK,68,West,2020-07-29
AZ,0,West,2020-07-29
CA,0,West,2020-07-29
CO,477,West,2020-07-29
HI,108,West,2020-07-29
ID,457,West,2020-07-29
MT,201,West,2020-07-29
NM,345,West,2020-07-29
NV,870,West,2020-07-29
OR,305,West,2020-07-29
UT,339,West,2020-07-29
WA,780,West,2020-07-29
WY,36,West,2020-07-29
IA,419,Midwest,2020-07-29
IL,0,Midwest,2020-07-29
IN,621,Midwest,2020-07-29
KS,698,Midwest,2020-07-29
MI,996,Midwest,2020-07-29
MN,666,Midwest,2020-07-29
MO,0,Midwest,2020-07-29
ND,86,Midwest,2020-07-29
NE,265,Midwest,2020-07-29
OH,0,Midwest,2020-07-29
OK,848,Midwest,2020-07-29
SD,149,Midwest,2020-07-29
WI,870,Midwest,2020-07-29
AL,0,South,2020-07-29
AR,787,South,2020-07-29
FL,0,South,2020-07-29
GA,0,South,2020-07-29
KY,517,South,2020-07-29
LA,0,South,2020-07-29
MS,0,South,2020-07-29
NC,0,South,2020-07-29
SC,0,South,2020-07-29
TN,0,South,2020-07-29
TX,0,South,2020-07-29
VA,968,South,2020-07-29
WV,149,South,2020-07-29
CT,463,Northeast,2020-07-29
DC,54,Northeast,2020-07-29
DE,126,Northeast,2020-07-29
MA,356,Northeast,2020-07-29
MD,761,Northeast,2020-07-29
ME,24,Northeast,2020-07-29
NH,13,Northeast,2020-07-29
NJ,471,Northeast,2020-07-29
NY,715,Northeast,2020-07-29
PA,807,Northeast,2020-07-29
RI,75,Northeast,2020-07-29
VT,1,Northeast,2020-07-29
GU,2,Territories,2020-07-29
MP,0,Territories,2020-07-29
PR,115,Territories,2020-07-29
VI,10,Territories,2020-07-29
AK,81,West,2020-07-30
AZ,0,West,2020-07-30
CA,0,West,2020-07-30
CO,406,West,2020-07-30
HI,124,West,2020-07-30
ID,567,West,2020-07-30
MT,138,West,2020-07-30
NM,252,West,2020-07-30
NV,0,West,2020-07-30
OR,410,West,2020-07-30
UT,502,West,2020-07-30
WA,818,West,2020-07-30
WY,45,West,2020-07-30
IA,705,Midwest,2020-07-30
IL,0,Midwest,2020-07-30
IN,954,Midwest,2020-07-30
KS,0,Midwest,2020-07-30
MI,715,Midwest,2020-07-30
MN,745,Midwest,2020-07-30
MO,0,Midwest,2020-07-30
ND,74,Midwest,2020-07-30
NE,344,Midwest,2020-07-30
OH,0,Midwest,2020-07-30
OK,0,Midwest,2020-07-30
SD,44,Midwest,2020-07-30
WI,0,Midwest,2020-07-30
AL,0,South,2020-07-30
AR,791,South,2020-07-30
FL,0,South,2020-07-30
GA,0,South,2020-07-30
KY,543,South,2020-07-30
LA,0,South,2020-07-30
MS,0,South,2020-07-30
NC,0,South,2020-07-30
SC,0,South,2020-07-30
TN,0,South,2020-07-30
TX,0,South,2020-07-30
VA,846,South,2020-07-30
WV,107,South,2020-07-30
CT,130,Northeast,2020-07-30
DC,58,Northeast,2020-07-30
DE,87,Northeast,2020-07-30
MA,304,Northeast,2020-07-30
MD,892,Northeast,2020-07-30
ME,20,Northeast,2020-07-30
NH,31,Northeast,2020-07-30
NJ,204,Northeast,2020-07-30
NY,777,Northeast,2020-07-30
PA,820,Northeast,2020-07-30
RI,150,Northeast,2020-07-30
VT,1,Northeast,2020-07-30
GU,3,Territories,2020-07-30
MP,2,Territories,2020-07-30
PR,220,Territories,2020-07-30
VI,0,Territories,2020-07-30
AK,112,West,2020-07-31
AZ,0,West,2020-07-31
CA,0,West,2020-07-31
CO,594,West,2020-07-31
HI,122,West,2020-07-31
ID,475,West,2020-07-31
MT,151,West,2020-07-31
NM,212,West,2020-07-31
NV,0,West,2020-07-31
OR,361,West,2020-07-31
UT,500,West,2020-07-31
WA,0,West,2020-07-31
WY,37,West,2020-07-31
IA,621,Midwest,2020-07-31
IL,0,Midwest,2020-07-31
IN,901,Midwest,2020-07-31
KS,942,Midwest,2020-07-31
MI,734,Midwest,2020-07-31
MN,771,Midwest,2020-07-31
MO,0,Midwest,2020-07-31
ND,168,Midwest,2020-07-31
NE,445,Midwest,2020-07-31
OH,0,Midwest,2020-07-31
OK,747,Midwest,2020-07-31
SD,79,Midwest,2020-07-31
WI,832,Midwest,2020-07-31
AL,0,South,2020-07-31
AR,752,South,2020-07-31
FL,0,South,2020-07-31
GA,0,South,2020-07-31
KY,688,South,2020-07-31
LA,0,South,2020-07-31
MS,0,South,2020-07-31
NC,0,South,2020-07-31
SC,0,South,2020-07-31
TN,0,South,2020-07-31
TX,0,South,2020-07-31
VA,955,South,2020-07-31
WV,205,South,2020-07-31
CT,140,Northeast,2020-07-31
DC,69,Northeast,2020-07-31
DE,99,Northeast,2020-07-31
MA,387,Northeast,2020-07-31
MD,0,Northeast,2020-07-31
ME,22,Northeast,2020-07-31
NH,39,Northeast,2020-07-31
NJ,690,Northeast,2020-07-31
NY,644,Northeast,2020-07-31
PA,949,Northeast,2020-07-31
RI,72,Northeast,2020-07-31
VT,7,Northeast,2020-07-31
GU,2,Territories,2020-07-31
MP,0,Territories,2020-07-31
PR,77,Territories,2020-07-31
VI,21,Territories,2020-07-31
AK,146,West,2020-08-01
AZ,0,West,2020-08-01
CA,0,West,2020-08-01
CO,451,West,2020-08-01
HI,86,West,2020-08-01
ID,393,West,2020-08-01
MT,116,West,2020-08-01
NM,196,West,2020-08-01
NV,986,West,2020-08-01
OR,325,West,2020-08-01
UT,506,West,2020-08-01
WA,0,West,2020-08-01
WY,43,West,2020-08-01
IA,416,Midwest,2020-08-01
IL,0,Midwest,2020-08-01
IN,968,Midwest,2020-08-01
KS,0,Midwest,2020-08-01
MI,735,Midwest,2020-08-01
MN,725,Midwest,2020-08-01
MO,935,Midwest,2020-08-01
ND,133,Midwest,2020-08-01
NE,180,Midwest,2020-08-01
OH,885,Midwest,2020-08-01
OK,0,Midwest,2020-08-01
SD,103,Midwest,2020-08-01
WI,0,Midwest,2020-08-01
AL,0,South,2020-08-01
AR,662,South,2020-08-01
FL,0,South,2020-08-01
GA,0,South,2020-08-01
KY,518,South,2020-08-01
LA,0,South,2020-08-01
MS,0,South,2020-08-01
NC,0,South,2020-08-01
SC,0,South,2020-08-01
TN,0,South,2020-08-01
TX,0,South,2020-08-01
VA,866,South,2020-08-01
WV,155,South,2020-08-01
CT,0,Northeast,2020-08-01
DC,79,Northeast,2020-08-01
DE,89,Northeast,2020-08-01
MA,290,Northeast,2020-08-01
MD,0,Northeast,2020-08-01
ME,17,Northeast,2020-08-01
NH,30,Northeast,2020-08-01
NJ,369,Northeast,2020-08-01
NY,753,Northeast,2020-08-01
PA,872,Northeast,2020-08-01
RI,0,Northeast,2020-08-01
VT,7,Northeast,2020-08-01
GU,0,Territories,2020-08-01
MP,0,Territories,2020-08-01
PR,546,Territories,2020-08-01
VI,15,Territories,2020-08-01
AK,144,West,2020-08-02
AZ,0,West,2020-08-02
CA,0,West,2020-08-02
CO,450,West,2020-08-02
HI,45,West,2020-08-02
ID,230,West,2020-08-02
MT,112,West,2020-08-02
NM,220,West,2020-08-02
NV,0,West,2020-08-02
OR,280,West,2020-08-02
UT,473,West,2020-08-02
WA,632,West,2020-08-02
WY,36,West,2020-08-02
IA,555,Midwest,2020-08-02
IL,0,Midwest,2020-08-02
IN,735,Midwest,2020-08-02
KS,0,Midwest,2020-08-02
MI,426,Midwest,2020-08-02
MN,759,Midwest,2020-08-02
MO,582,Midwest,2020-08-02
ND,58,Midwest,2020-08-02
NE,311,Midwest,2020-08-02
OH,916,Midwest,2020-08-02
OK,494,Midwest,2020-08-02
SD,88,Midwest,2020-08-02
WI,922,Midwest,2020-08-02
AL,0,South,2020-08-02
AR,637,South,2020-08-02
FL,0,South,2020-08-02
GA,0,South,2020-08-02
KY,424,South,2020-08-02
LA,0,South,2020-08-02
MS,672,South,2020-08-02
NC,0,South,2020-08-02
SC,0,South,2020-08-02
TN,0,South,2020-08-02
TX,0,South,2020-08-02
VA,957,South,2020-08-02
WV,118,South,2020-08-02
CT,0,Northeast,2020-08-02
DC,69,Northeast,2020-08-02
DE,72,Northeast,2020-08-02
MA,353,Northeast,2020-08-02
MD,909,Northeast,2020-08-02
ME,19,Northeast,2020-08-02
NH,21,Northeast,2020-08-02
NJ,321,Northeast,2020-08-02
NY,531,Northeast,2020-08-02
PA,637,Northeast,2020-08-02
RI,0,Northeast,2020-08-02
VT,5,Northeast,2020-08-02
GU,0,Territories,2020-08-02
MP,3,Territories,2020-08-02
PR,292,Territories,2020-08-02
VI,0,Territories,2020-08-02
AK,61,West,2020-08-03
AZ,0,West,2020-08-03
CA,0,West,2020-08-03
CO,246,West,2020-08-03
HI,206,West,2020-08-03
ID,331,West,2020-08-03
MT,40,West,2020-08-03
NM,114,West,2020-08-03
NV,994,West,2020-08-03
OR,269,West,2020-08-03
UT,354,West,2020-08-03
WA,542,West,2020-08-03
WY,31,West,2020-08-03
IA,328,Midwest,2020-08-03
IL,0,Midwest,2020-08-03
IN,576,Midwest,2020-08-03
KS,0,Midwest,2020-08-03
MI,604,Midwest,2020-08-03
MN,613,Midwest,2020-08-03
MO,0,Midwest,2020-08-03
ND,125,Midwest,2020-08-03
NE,254,Midwest,2020-08-03
OH,863,Midwest,2020-08-03
OK,377,Midwest,2020-08-03
SD,65,Midwest,2020-08-03
WI,404,Midwest,2020-08-03
AL,0,South,2020-08-03
AR,787,South,2020-08-03
FL,0,South,2020-08-03
GA,0,South,2020-08-03
KY,277,South,2020-08-03
LA,0,South,2020-08-03
MS,572,South,2020-08-03
NC,0,South,2020-08-03
SC,0,South,2020-08-03
TN,0,South,2020-08-03
TX,0,South,2020-08-03
VA,0,South,2020-08-03
WV,116,South,2020-08-03
CT,252,Northeast,2020-08-03
DC,39,Northeast,2020-08-03
DE,106,Northeast,2020-08-03
MA,165,Northeast,2020-08-03
MD,870,Northeast,2020-08-03
ME,6,Northeast,2020-08-03
NH,26,Northeast,2020-08-03
NJ,264,Northeast,2020-08-03
NY,545,Northeast,2020-08-03
PA,554,Northeast,2020-08-03
RI,224,Northeast,2020-08-03
VT,1,Northeast,2020-08-03
GU,12,Territories,2020-08-03
MP,1,Territories,2020-08-03
PR,278,Territories,2020-08-03
VI,18,Territories,2020-08-03
AK,53,West,2020-08-04
AZ,0,West,2020-08-04
CA,0,West,2020-08-04
CO,404,West,2020-08-04
HI,143,West,2020-08-04
ID,559,West,2020-08-04
MT,81,West,2020-08-04
NM,210,West,2020-08-04
NV,980,West,2020-08-04
OR,333,West,2020-08-04
UT,378,West,2020-08-04
WA,664,West,2020-08-04
WY,28,West,2020-08-04
IA,200,Midwest,2020-08-04
IL,0,Midwest,2020-08-04
IN,822,Midwest,2020-08-04
KS,0,Midwest,2020-08-04
MI,664,Midwest,2020-08-04
MN,602,Midwest,2020-08-04
MO,0,Midwest,2020-08-04
ND,148,Midwest,2020-08-04
NE,222,Midwest,2020-08-04
OH,0,Midwest,2020-08-04
OK,861,Midwest,2020-08-04
SD,59,Midwest,2020-08-04
WI,728,Midwest,2020-08-04
AL,963,South,2020-08-04
AR,784,South,2020-08-04
FL,0,South,2020-08-04
GA,0,South,2020-08-04
KY,615,South,2020-08-04
LA,0,South,2020-08-04
MS,0,South,2020-08-04
NC,0,South,2020-08-04
SC,0,South,2020-08-04
TN,0,South,2020-08-04
TX,0,South,2020-08-04
VA,0,South,2020-08-04
WV,73,South,2020-08-04
CT,48,Northeast,2020-08-04
DC,85,Northeast,2020-08-04
DE,82,Northeast,2020-08-04
MA,438,Northeast,2020-08-04
MD,710,Northeast,2020-08-04
ME,7,Northeast,2020-08-04
NH,33,Northeast,2020-08-04
NJ,356,Northeast,2020-08-04
NY,746,Northeast,2020-08-04
PA,810,Northeast,2020-08-04
RI,144,Northeast,2020-08-04
VT,4,Northeast,2020-08-04
GU,7,Territories,2020-08-04
MP,0,Territories,2020-08-04
PR,300,Territories,2020-08-04
VI,24,Territories,2020-08-04
AK,55,West,2020-08-05
AZ,0,West,2020-08-05
CA,0,West,2020-08-05
CO,578,West,2020-08-05
HI,172,West,2020-08-05
ID,473,West,2020-08-05
MT,115,West,2020-08-05
NM,226,West,2020-08-05
NV,649,West,2020-08-05
OR,280,West,2020-08-05
UT,421,West,2020-08-05
WA,705,West,2020-08-05
WY,32,West,2020-08-05
IA,615,Midwest,2020-08-05
IL,0,Midwest,2020-08-05
IN,720,Midwest,2020-08-05
KS,841,Midwest,2020-08-05
MI,657,Midwest,2020-08-05
MN,617,Midwest,2020-08-05
MO,0,Midwest,2020-08-05
ND,124,Midwest,2020-08-05
NE,311,Midwest,2020-08-05
OH,0,Midwest,2020-08-05
OK,0,Midwest,2020-08-05
SD,89,Midwest,2020-08-05
WI,884,Midwest,2020-08-05
AL,886,South,2020-08-05
AR,912,South,2020-08-05
FL,0,South,2020-08-05
GA,0,South,2020-08-05
KY,474,South,2020-08-05
LA,0,South,2020-08-05
MS,0,South,2020-08-05
NC,0,South,2020-08-05
SC,0,South,2020-08-05
TN,0,South,2020-08-05
TX,0,South,2020-08-05
VA,745,South,2020-08-05
WV,106,South,2020-08-05
CT,115,Northeast,2020-08-05
DC,45,Northeast,2020-08-05
DE,159,Northeast,2020-08-05
MA,338,Northeast,2020-08-05
MD,572,Northeast,2020-08-05
ME,20,Northeast,2020-08-05
NH,26,Northeast,2020-08-05
NJ,357,Northeast,2020-08-05
NY,636,Northeast,2020-08-05
PA,682,Northeast,2020-08-05
RI,91,Northeast,2020-08-05
VT,5,Northeast,2020-08-05
GU,14,Territories,2020-08-05
MP,0,Territories,2020-08-05
PR,271,Territories,2020-08-05
VI,18,Territories,2020-08-05
AK,35,West,2020-08-06
AZ,0,West,2020-08-06
CA,0,West,2020-08-06
CO,445,West,2020-08-06
HI,151,West,2020-08-06
ID,692,West,2020-08-06
MT,173,West,2020-08-06
NM,207,West,2020-08-06
NV,729,West,2020-08-06
OR,246,West,2020-08-06
UT,587,West,2020-08-06
WA,833,West,2020-08-06
WY,25,West,2020-08-06
IA,505,Midwest,2020-08-06
IL,0,Midwest,2020-08-06
IN,0,Midwest,2020-08-06
KS,0,Midwest,2020-08-06
MI,722,Midwest,2020-08-06
MN,861,Midwest,2020-08-06
MO,0,Midwest,2020-08-06
ND,120,Midwest,2020-08-06
NE,332,Midwest,2020-08-06
OH,0,Midwest,2020-08-06
OK,837,Midwest,2020-08-06
SD,105,Midwest,2020-08-06
WI,839,Midwest,2020-08-06
AL,0,South,2020-08-06
AR,735,South,2020-08-06
FL,0,South,2020-08-06
GA,0,South,2020-08-06
KY,434,South,2020-08-06
LA,0,South,2020-08-06
MS,956,South,2020-08-06
NC,0,South,2020-08-06
SC,0,South,2020-08-06
TN,0,South,2020-08-06
TX,0,South,2020-08-06
VA,771,South,2020-08-06
WV,115,South,2020-08-06
CT,20,Northeast,2020-08-06
DC,75,Northeast,2020-08-06
DE,69,Northeast,2020-08-06
MA,162,Northeast,2020-08-06
MD,579,Northeast,2020-08-06
ME,14,Northeast,2020-08-06
NH,23,Northeast,2020-08-06
NJ,374,Northeast,2020-08-06
NY,703,Northeast,2020-08-06
PA,779,Northeast,2020-08-06
RI,130,Northeast,2020-08-06
VT,9,Northeast,2020-08-06
GU,8,Territories,2020-08-06
MP,1,Territories,2020-08-06
PR,140,Territories,2020-08-06
VI,20,Territories,2020-08-06
AK,52,West,2020-08-07
AZ,0,West,2020-08-07
CA,0,West,2020-08-07
CO,456,West,2020-08-07
HI,201,West,2020-08-07
ID,523,West,2020-08-07
MT,155,West,2020-08-07
NM,192,West,2020-08-07
NV,976,West,2020-08-07
OR,411,West,2020-08-07
UT,460,West,2020-08-07
WA,670,West,2020-08-07
WY,41,West,2020-08-07
IA,636,Midwest,2020-08-07
IL,0,Midwest,2020-08-07
IN,0,Midwest,2020-08-07
KS,921,Midwest,2020-08-07
MI,762,Midwest,2020-08-07
MN,545,Midwest,2020-08-07
MO,996,Midwest,2020-08-07
ND,150,Midwest,2020-08-07
NE,283,Midwest,2020-08-07
OH,0,Midwest,2020-08-07
OK,854,Midwest,2020-08-07
SD,98,Midwest,2020-08-07
WI,989,Midwest,2020-08-07
AL,0,South,2020-08-07
AR,0,South,2020-08-07
FL,0,South,2020-08-07
GA,0,South,2020-08-07
KY,489,South,2020-08-07
LA,0,South,2020-08-07
MS,0,South,2020-08-07
NC,0,South,2020-08-07
SC,0,South,2020-08-07
TN,0,South,2020-08-07
TX,0,South,2020-08-07
VA,0,South,2020-08-07
WV,154,South,2020-08-07
CT,75,Northeast,2020-08-07
DC,71,Northeast,2020-08-07
DE,80,Northeast,2020-08-07
MA,320,Northeast,2020-08-07
MD,801,Northeast,2020-08-07
ME,17,Northeast,2020-08-07
NH,37,Northeast,2020-08-07
NJ,360,Northeast,2020-08-07
NY,714,Northeast,2020-08-07
PA,728,Northeast,2020-08-07
RI,127,Northeast,2020-08-07
VT,3,Northeast,2020-08-07
GU,14,Territories,2020-08-07
MP,0,Territories,2020-08-07
PR,406,Territories,2020-08-07
VI,21,Territories,2020-08-07
AK,77,West,2020-08-08
AZ,0,West,2020-08-08
CA,0,West,2020-08-08
CO,427,West,2020-08-08
HI,231,West,2020-08-08
ID,573,West,2020-08-08
MT,132,West,2020-08-08
NM,150,West,2020-08-08
NV,886,West,2020-08-08
OR,374,West,2020-08-08
UT,376,West,2020-08-08
WA,936,West,2020-08-08
WY,8,West,2020-08-08
IA,487,Midwest,2020-08-08
IL,0,Midwest,2020-08-08
IN,0,Midwest,2020-08-08
KS,0,Midwest,2020-08-08
MI,698,Midwest,2020-08-08
MN,916,Midwest,2020-08-08
MO,0,Midwest,2020-08-08
ND,181,Midwest,2020-08-08
NE,141,Midwest,2020-08-08
OH,0,Midwest,2020-08-08
OK,825,Midwest,2020-08-08
SD,106,Midwest,2020-08-08
WI,0,Midwest,2020-08-08
AL,0,South,2020-08-08
AR,772,South,2020-08-08
FL,0,South,2020-08-08
GA,0,South,2020-08-08
KY,695,South,2020-08-08
LA,0,South,2020-08-08
MS,0,South,2020-08-08
NC,0,South,2020-08-08
SC,0,South,2020-08-08
TN,0,South,2020-08-08
TX,0,South,2020-08-08
VA,0,South,2020-08-08
WV,129,South,2020-08-08
CT,0,Northeast,2020-08-08
DC,64,Northeast,2020-08-08
DE,57,Northeast,2020-08-08
MA,320,Northeast,2020-08-08
MD,775,Northeast,2020-08-08
ME,10,Northeast,2020-08-08
NH,39,Northeast,2020-08-08
NJ,368,Northeast,2020-08-08
NY,703,Northeast,2020-08-08
PA,786,Northeast,2020-08-08
RI,0,Northeast,2020-08-08
VT,6,Northeast,2020-08-08
GU,1,Territories,2020-08-08
MP,1,Territories,2020-08-08
PR,343,Territories,2020-08-08
VI,6,Territories,2020-08-08
AK,98,West,2020-08-09
AZ,816,West,2020-08-09
CA,0,West,2020-08-09
CO,284,West,2020-08-09
HI,152,West,2020-08-09
ID,176,West,2020-08-09
MT,63,West,2020-08-09
NM,200,West,2020-08-09
NV,811,West,2020-08-09
OR,262,West,2020-08-09
UT,376,West,2020-08-09
WA,549,West,2020-08-09
WY,35,West,2020-08-09
IA,499,Midwest,2020-08-09
IL,0,Midwest,2020-08-09
IN,0,Midwest,2020-08-09
KS,0,Midwest,2020-08-09
MI,514,Midwest,2020-08-09
MN,797,Midwest,2020-08-09
MO,0,Midwest,2020-08-09
ND,88,Midwest,2020-08-09
NE,187,Midwest,2020-08-09
OH,825,Midwest,2020-08-09
OK,486,Midwest,2020-08-09
SD,128,Midwest,2020-08-09
WI,621,Midwest,2020-08-09
AL,0,South,2020-08-09
AR,572,South,2020-08-09
FL,0,South,2020-08-09
GA,0,South,2020-08-09
KY,383,South,2020-08-09
LA,0,South,2020-08-09
MS,527,South,2020-08-09
NC,0,South,2020-08-09
SC,970,South,2020-08-09
TN,0,South,2020-08-09
TX,0,South,2020-08-09
VA,841,South,2020-08-09
WV,130,South,2020-08-09
CT,0,Northeast,2020-08-09
DC,100,Northeast,2020-08-09
DE,73,Northeast,2020-08-09
MA,286,Northeast,2020-08-09
MD,922,Northeast,2020-08-09
ME,16,Northeast,2020-08-09
NH,13,Northeast,2020-08-09
NJ,344,Northeast,2020-08-09
NY,515,Northeast,2020-08-09
PA,750,Northeast,2020-08-09
RI,0,Northeast,2020-08-09
VT,5,Northeast,2020-08-09
GU,0,Territories,2020-08-09
MP,0,Territories,2020-08-09
PR,361,Territories,2020-08-09
VI,19,Territories,2020-08-09
AK,64,West,2020-08-10
AZ,600,West,2020-08-10
CA,0,West,2020-08-10
CO,284,West,2020-08-10
HI,140,West,2020-08-10
ID,429,West,2020-08-10
MT,65,West,2020-08-10
NM,129,West,2020-08-10
NV,742,West,2020-08-10
OR,216,West,2020-08-10
UT,263,West,2020-08-10
WA,575,West,2020-08-10
WY,32,West,2020-08-10
IA,277,Midwest,2020-08-10
IL,0,Midwest,2020-08-10
IN,664,Midwest,2020-08-10
KS,0,Midwest,2020-08-10
MI,557,Midwest,2020-08-10
MN,618,Midwest,2020-08-10
MO,0,Midwest,2020-08-10
ND,117,Midwest,2020-08-10
NE,264,Midwest,2020-08-10
OH,862,Midwest,2020-08-10
OK,397,Midwest,2020-08-10
SD,58,Midwest,2020-08-10
WI,507,Midwest,2020-08-10
AL,0,South,2020-08-10
AR,645,South,2020-08-10
FL,0,South,2020-08-10
GA,0,South,2020-08-10
KY,228,South,2020-08-10
LA,562,South,2020-08-10
MS,476,South,2020-08-10
NC,626,South,2020-08-10
SC,718,South,2020-08-10
TN,0,South,2020-08-10
TX,0,South,2020-08-10
VA,640,South,2020-08-10
WV,60,South,2020-08-10
CT,247,Northeast,2020-08-10
DC,54,Northeast,2020-08-10
DE,59,Northeast,2020-08-10
MA,214,Northeast,2020-08-10
MD,755,Northeast,2020-08-10
ME,16,Northeast,2020-08-10
NH,9,Northeast,2020-08-10
NJ,258,Northeast,2020-08-10
NY,476,Northeast,2020-08-10
PA,593,Northeast,2020-08-10
RI,196,Northeast,2020-08-10
VT,3,Northeast,2020-08-10
GU,6,Territories,2020-08-10
MP,0,Territories,2020-08-10
PR,385,Territories,2020-08-10
VI,0,Territories,2020-08-10
AK,46,West,2020-08-11
AZ,0,West,2020-08-11
CA,0,West,2020-08-11
CO,357,West,2020-08-11
HI,118,West,2020-08-11
ID,495,West,2020-08-11
MT,87,West,2020-08-11
NM,199,West,2020-08-11
NV,548,West,2020-08-11
OR,286,West,2020-08-11
UT,362,West,2020-08-11
WA,504,West,2020-08-11
WY,19,West,2020-08-11
IA,189,Midwest,2020-08-11
IL,0,Midwest,2020-08-11
IN,870,Midwest,2020-08-11
KS,0,Midwest,2020-08-11
MI,796,Midwest,2020-08-11
MN,323,Midwest,2020-08-11
MO,981,Midwest,2020-08-11
ND,172,Midwest,2020-08-11
NE,334,Midwest,2020-08-11
OH,0,Midwest,2020-08-11
OK,765,Midwest,2020-08-11
SD,50,Midwest,2020-08-11
WI,724,Midwest,2020-08-11
AL,536,South,2020-08-11
AR,383,South,2020-08-11
FL,0,South,2020-08-11
GA,0,South,2020-08-11
KY,438,South,2020-08-11
LA,0,South,2020-08-11
MS,644,South,2020-08-11
NC,0,South,2020-08-11
SC,929,South,2020-08-11
TN,0,South,2020-08-11
TX,0,South,2020-08-11
VA,905,South,2020-08-11
WV,117,South,2020-08-11
CT,117,Northeast,2020-08-11
DC,89,Northeast,2020-08-11
DE,65,Northeast,2020-08-11
MA,296,Northeast,2020-08-11
MD,585,Northeast,2020-08-11
ME,3,Northeast,2020-08-11
NH,21,Northeast,2020-08-11
NJ,444,Northeast,2020-08-11
NY,667,Northeast,2020-08-11
PA,827,Northeast,2020-08-11
RI,119,Northeast,2020-08-11
VT,10,Northeast,2020-08-11
GU,16,Territories,2020-08-11
MP,1,Territories,2020-08-11
PR,286,Territories,2020-08-11
VI,29,Territories,2020-08-11
AK,60,West,2020-08-12
AZ,706,West,2020-08-12
CA,0,West,2020-08-12
CO,254,West,2020-08-12
HI,202,West,2020-08-12
ID,538,West,2020-08-12
MT,164,West,2020-08-12
NM,173,West,2020-08-12
NV,528,West,2020-08-12
OR,248,West,2020-08-12
UT,338,West,2020-08-12
WA,551,West,2020-08-12
WY,16,West,2020-08-12
IA,516,Midwest,2020-08-12
IL,0,Midwest,2020-08-12
IN,660,Midwest,2020-08-12
KS,817,Midwest,2020-08-12
MI,515,Midwest,2020-08-12
MN,464,Midwest,2020-08-12
MO,0,Midwest,2020-08-12
ND,85,Midwest,2020-08-12
NE,214,Midwest,2020-08-12
OH,0,Midwest,2020-08-12
OK,670,Midwest,2020-08-12
SD,102,Midwest,2020-08-12
WI,478,Midwest,2020-08-12
AL,875,South,2020-08-12
AR,703,South,2020-08-12
FL,0,South,2020-08-12
GA,0,South,2020-08-12
KY,0,South,2020-08-12
LA,0,South,2020-08-12
